achievement_count,athlete_count,athlete.id,athlete.resource_state,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,average_cadence,average_temp,average_watts,device_watts,gear_id,kilojoules,location_country,max_watts,suffer_score,weighted_average_watts,workout_type
22,4,16188172,1,21.4452,0,FALSE,FALSE,31.413400000000003,6171,437.4,132.4,44.008181,-123.075074,AA5DE66E-37B0-4943-B71A-CE14D7AC2C77,FALSE,FALSE,FALSE,FALSE,FALSE,3743190707,5,FALSE,a3743190707,2,oxwkGfednVa@d@tBPB|JFhALTrKPHlDEz]FrFN^vFDbXCtEPdQAz@Mp@q@n@UjDEhAP~BO~D}CvIyEVRd@xFVPvGyCbQeGfTwF`HwBnEy@Y_@C\QZeCX_GtAG`JRhAt@nAz@b@|@Gt@TvHLpDbA|AfA~@dAnB|EXpAv@vA~@x@nL|GdAZxAJvCy@bDf@L^xAh@vBxAfBxAhBlBjC`DpEvHdAnA|AhA`Cr@nBFvASrB{@bD{CtAoCXaAR{CBiCTyAj@{A|@sA`IkDdE_@xAiA`@}@R_BRcIb@qEbA{GTw@z@wApA{AXM`AG`Ah@xCbEbA`AxDpCtG|FvIlGhF~FfBh@~C@dBt@fAxAx@bBf@xAb@~Bh@`G?vJ\fFr@xDvBvCn@lC\`FrDp_@XfKJz@^fAhA|A|HzH|CvAr@n@t@z@|C~EnBdBtAZvDcAz@@`H~CxEl@dAf@dAhBp@rEz@zB|JdMp@nAvB`GnAp@hACfAM|A`@p@r@hBdDbAbC\rB]rHHhKj@lMB~FVlGZvOx@~BpEv@|A~@b@v@d@bCfAxQ@`Ba@nEr@jG@lAShAgA`DWhEQr@e@|@e@HaA]_@w@QaD@mJYoBc@gA_Ae@cADkC~As@JgB{AcAIsAt@gB|AsDxDcCnAcE\kC|@cDLeFtBsL|DiBNuPEcALqGnEqD~C{DlGgCxC}@fC[RYAMw@K{DYiAg@y@_A}@mAQuAfAsAb@a@^s@rCSLy@HeBKaFzD}E^_KJyAPwHpBoAhAyEjKg@jBuB`MyEdVm@jAy@\_b@EyEBkBRVQEs@mAgD{@aAyHsFk@iAoAoEmBwB}AsD}@Y{ANsBY_GKuBaAgA_Ay@oAe@iEa@iAg@m@wHaGcFmBeBeAeB}DeEoEw@oB[uAcAgL}C}PWy@sH_HeMgOcAiBWaBE{@J}DG}C}@gPs@qOGiDnCmOHsBEaRiA{JoB}\SQ}@Lu@KhBQ~A`@jI@kF@gHMEsBIU@`CjC?aBJa@StACl@P{AJa@KuHA_@Oc@kA?cQSoCcD}Eq@QcILU]E_BN{^|@_J^}GGeCa@kDBSrBDPg@aBgIYoCGqVIqNFkF`@yBrB}B~B_BvKyFfGeCdL}DfZ_IfCa@bAi@`Dg@@{BJi@dAi@~@AHSKIONPTHKCOUBDVL@DMMMINFHDOAJAKk@?wAt@KrD]JCs@KE,50.76,5273,Fox Loop with the usual gang,0,14,FALSE,2,2020-07-10T21:44:50Z,2020-07-10T14:44:50Z,44.036084,44.036084,-123.070435,-123.070435,(GMT-08:00) America/Los_Angeles,513,1,FALSE,Ride,3998422589,3998422589,-25200,everyone,NA,NA,126.8,FALSE,b7534947,668.8,NA,NA,NA,NA,10
0,1,16188172,1,13.9356,0,FALSE,FALSE,3.7313,1183,146.7,129.4,44.036957,-123.070212,F8DE5CC6-5455-4D8C-8861-B3E82F23E9AD,FALSE,FALSE,FALSE,FALSE,FALSE,3754407087,1,FALSE,a3754407087,2,ox{kGdbgnVEJTDd@h@\Lb@DNHRTL@b@TpA^^BXJj@N^@x@Tb@BTH`APTFRVBJ@f@APGPINGDEPGBKGMQEQ@OJk@DEHWP_@V_@PKJe@d@}@Vw@|BoEj@aAn@{A|@kBLMF?LJLKd@eAD_@EUc@y@Q}@w@cAGYAGDSXy@Nk@\mCN_An@kEBe@Ec@Mm@?_@La@HSJKDCh@FNODQ?SI_@a@_@m@a@GKCYEeA@gAZc@`@_@Zi@Ng@Jy@D{@F[Bc@La@Z[JUf@o@VaAF}@CuABiAGc@Si@EUKsAFKTFTCn@BRHNGrAJv@CPBtB?FCBMAk@XoA@OEKd@uAJg@LIT@JAd@HVAJ@D@DNHDF?NAn@Up@EJGbACDCb@?ZEl@HtADP?HC^@hCALEj@?j@Ct@B\FHCV?~A@XCz@Nf@?`A@JB|@ELEL?JCjBBVEX?JIJAN?RDR@R?NI\@PEDBZ@FAHEXAFED?Z@xAP\GN?JFF?HGD?`@FN?RIt@DLRDH@LQj@CBBEE@CGED@IHHCSEN@FD?DE?FB?EKE?KJDA,33.12,964,Home again home again,0,0,FALSE,2,2020-07-13T04:46:38Z,2020-07-12T21:46:38Z,44.056569,44.056569,-123.08531,-123.08531,(GMT-08:00) America/Los_Angeles,23.6,1,FALSE,Ride,4011014301,4011014301,-25200,everyone,NA,NA,67.6,FALSE,b7534947,65.2,NA,NA,NA,NA,10
6,1,16188172,1,22.482,0,FALSE,FALSE,5.264600000000001,847,146.9,124.9,44.060607,-123.099138,CC0FF728-6CBF-4722-A48C-ECF6A34EEB7D,FALSE,FALSE,FALSE,FALSE,FALSE,3757039824,0,FALSE,a3757039824,2,izwkGpfdnVNEEAMJG?k@AMICU?aAC_@@c@CMKIw@MGEUCEEMA{@LY?_@O[Cs@Lo@EKFMDg@AQCSDMCU@u@AYB_@HgAK{@As@@MAYGoAAQDsDC{AFaBI]Ji@M_@C[@YDg@AyA@s@AiABYCMDGEG?SIMBWIOHKAID[Ae@DYLWXQFQA_@F]OW@AHOB@HOPGDM@OJBXAPU|@MdAJ\CRU^i@FKD]D]@QEy@BKB_AO_@?QFO?QBa@CWJGHIPKd@Uh@c@BUAIWWGi@]OOUGc@Ew@Yi@YKCIISEWM]S][KOOIOOGQEJZKDH@JCLFTAJIVAN@V[fACDEAMXI`@Gp@GT?REJ?JCN@zAE\L`@@f@@NKjABf@Hx@EL?TDNB|@BR?\Fd@Af@Jd@Dh@F^GT?RFTJP@PJv@?TK~@EPIHWh@Ad@Kh@g@dAAPc@hAMd@AN@PIt@ODM^?PMp@C`@DR?PGT@RSlAYt@WvB_@R[@IHAJWJKN]RKNg@Po@J]TW@IGs@KY@[DMFKBGMMASLk@@KCQSEKe@SWRKV_@VIJo@TGS?ULYNEJ?f@b@x@rDPNJh@LFLh@Fh@INCOM[KGOCQIEAGBECSBIH[x@KNa@^s@vAEL@^Q\?HDJEXW`@IFe@pAMLSHOLOb@GJgAhEWnA@LUx@i@lAAjADNC`@Id@@LKJCJQNQBO^Ut@Wh@Qf@?PMf@KXQn@GT?LKPIVSlAITDLWt@BPKXEVObB?LEF[vASr@H^In@Bf@M`@V\ZHPA^HDCFBDJ@NA`@FdGCPBjAER?PDNAz@AJDNEn@@h@@JGPHD,40.32,843,Quick trip over the river,0,2,FALSE,2,2020-07-13T17:27:53Z,2020-07-13T10:27:53Z,44.036376,44.036376,-123.070649,-123.070649,(GMT-08:00) America/Los_Angeles,17.4,0,FALSE,Ride,4013960200,4013960200,-25200,everyone,NA,NA,103.1,FALSE,b7534947,86.9,NA,NA,NA,NA,10
0,2,16188172,1,5.1372,0,FALSE,FALSE,6.4965,7592,153.2,129.1,44.036869,-123.070183,C5D78A59-2832-4E6D-A1D5-E5326CEC9C8D-activity.fit,FALSE,TRUE,FALSE,FALSE,FALSE,3798903237,0,FALSE,a3798903237,2,c~wkGncdnVDFF?BMC@@FA@BB?GC?@BHFCOMDEARAEH@HFKCEAACDEAGBPCE?CECPDEAADA@C@@@BG@CCJB?AEJ?C?FD??BBMB@?CDAA@@BBd@?~@BRCt@@z@CjB@X?hA@RCf@@NAp@@fA?`A@`@?x@Cn@MDGA[FcAA_ADo@Ce@Bk@EYBWASBWGWD[AKFQEmADYG[A?^E\OLOVIDAHCpA?dACb@SD[Ak@DQF{B?k@Ee@DKDKPMb@BLD~ACZIJGB{@FWPG\@^WTAHB@@HCp@@HUXQ?YNEFAJEFu@FUAQEKBe@Bm@IYBeALWASES?U@QFm@MEJQPq@^Gp@Bf@BKFCEBCHAh@CV?FDHIhADzAEr@F`AEnB@@FDDH@HELQRg@JOAIEQCEBWAKKEHI?]L@MCIWGFLEHK^F\@d@DTGn@A~@Ex@s@\[HCCG?EBKRC@E@MGw@DYDEFCx@FrAAz@IZJlBEj@@t@AhBABGBm@BUXOzBABU@IFEAOF]l@BVBBH?BDS`@Qb@Ed@@z@Fr@BN@XEj@@v@BHFD^@ACAZF@CW?BDEFDI@EFG@EJE?EL@DQYGY@OZc@D?T|@AQBKBJEHGCBEFADGUf@@AEs@D@Ap@H{@Gz@CBI@@Nb@_AG@GJKT?CE?ADAEOEGF]@oACMHG?u@Ca@AKDO?QGAGF@?KE@EH@@EK@GK@KGHCA@b@GTDNHh@B\I`@?ZHx@AXDn@ENKJ?XJRBb@Ex@JlAI|@FVC\BJCAe@@c@DSAKF_AEmA?YE[?SDWAmA@]Gq@Di@EWHeACoBBYC}ABY?u@EmAB[AyAGg@?c@HKZUGUCYOe@I_@IGCQSk@@IHQJGXEVMl@KBE?ILKLCN?DEVHLM`@UAm@BYE]?QFy@J[G[?[DGt@o@rAKfADJGBW~@G^?^GdBJx@EAa@DaACk@Bq@Eg@BEFCH?DBHELJTATBNSBMEw@LUZ{@VqAF_AJCj@Ed@?LABCDATBZ@\I^DNAr@DTAR?JEJ_@?kBA{@Be@Cc@@uCAc@KE@EnCM|C?TBfCGd@DHC`@CZDp@APCP@X?CI?OF]?[E{@Bq@CS?sADwACqG@SAc@DK?k@E_ABy@EC@EEDG??C?BFGAC,23.040000000000003,4551,Afternoon Walk,0,0,FALSE,2,2020-07-14T20:25:21Z,2020-07-14T13:25:21Z,44.036986,44.036986,-123.070153,-123.070153,(GMT-08:00) America/Los_Angeles,44.5,0,FALSE,Walk,4060785293,4060785293,-25200,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
8,1,16188172,1,21.8844,0,FALSE,FALSE,13.5747,9184,260,130.8,44.036267,-123.070736,9AE7C914-06FD-4D05-97F1-EBAD21C41CB0,FALSE,FALSE,FALSE,FALSE,FALSE,3772592025,1,FALSE,a3772592025,2,ezwkGlgdnVE?H?FUFCl@Fx@ALBDTElADx@BPNJP@LCt@AVBpAAx@EfCAHBHFBJBZCp@@bBAh@B~@EtDBf@CpA@bA?tEBj@EhBBT@h@BREtDB`FA|@?zBCR?jACPBRCbB@RAj@FxAInD@`ABj@MtMBTBrDCpBBb@CxBBfK?NDTAz@DVHLF@JMh@MH?xICJEJ?dADh@Af@ChADJAfACLC~CJd@AxCBhADJAnA?lACf@FRAFTAzBF~AGx@?RBf@FRAbE@~CBRD~AArCEp@EbB?`@BNA`CBp@C~@BZA\?NGf@Qf@Qx@C^Mf@Cf@EVGRGHQJUBc@?WFKDEHCLG~GBjBEh@BRAV@j@AlBDbFEj@ERIb@i@z@ELKr@AxA@d@GbBBdECxDBj@CdB?|BChBB`ACrAAdCBbBE|C?p@BP@^A~@D|@Cp@?p@EpA@\AD?HJp@Tt@|@bBBNHJLh@Jn@@pBBLPHfACZEd@@zAE\@BDt@CXFx@?|@E\@TAb@DvAKPD`@?TCn@OjAm@TGVM`@ORM`@Cn@O`AE|BN@P|@\\Zl@^n@RbA@NLBH@LYfEQlDKjAIjAG`@IFDL?FI^GHMdABRp@\JLN`@FlDEz@UxA?`@Hb@AFU\CR@FTWO\AO@ON[FS@SEi@T}@Fo@CgB?_BE]Qa@KKOG]AGCCI@[^kBJ[Hq@v@uNAWKQ[Ge@?YG]KuCeBoBQw@@u@HwDnAYRSFg@LS@_ABuACW@kBEaABkBAk@C_BBO@uACGEAIGeBCWMi@gAmCYeACWCu@?_HCYHaV?_VB}AD_ALe@\s@Pe@Hk@Dk@BuBC{B?kHCU?aABeEHu@VIpAAREF[LaBf@qCJoA@]BsBCiM@sSCgEBoC?cGAyMCyDGeDFA@KE_CB{BFe@A_@Yg@MKMCO@_@HgBr@aAZ_@AwA]]C[BOHU\YdAU\YNg@PcAh@eAXKJiAp@q@n@o@z@m@nA}@rAqBnBw@h@[h@[`Aq@~@QPUPUHu@JSJIAASBeBCkDBuHC}FBuGDe@EoDDoGKiG?uGCQ?y@DsMEiFAMGMQMI?_BA{ABmDESCMS?MDwEEk@C}A@aACIGEc@A[Bq@CAD,45,2233,Chores at mom’s house!,0,7,FALSE,2,2020-07-16T17:29:14Z,2020-07-16T10:29:14Z,44.036357,44.036357,-123.070783,-123.070783,(GMT-08:00) America/Los_Angeles,198.4,0,FALSE,Ride,4031300927,4031300927,-25200,everyone,NA,NA,141.5,FALSE,b7534947,316,NA,NA,NA,NA,10
0,1,16188172,1,16.0236,0,FALSE,FALSE,13.7276,6317,156.7,128.6,44.036813,-123.070207,094209C8-05B9-4CAB-80B8-F5FE58E5E212,FALSE,FALSE,FALSE,FALSE,FALSE,3798902903,0,FALSE,a3798902903,2,a~wkGfddnVV]G@ELBABLHFNYHk@IcBLk@@QUq@Rm@AKi@q@kAqBSKe@wBCi@@SRm@ASDK?QNg@VuA@q@Ju@TwCBcAHaAA_@H]Bg@?gAEUm@wA[Y}@A}@\OIc@Da@GUGoA}@]KcBeA{@MkAEUc@COMC?NKEPQK\BQDCCBH?Jd@CDDPEPgB@cDMOF_IBy@GoCEq@OCFy@MCOb@oDAOH}AAaAHmA?u@G{@EmBSgC@gBIwB[]YOGKBs@h@kCXuDJq@b@oAZ{AFi@?[KUm@UuHcBIGEY?aACKOQe@GyAu@}@MyDFo@Rg@C[GuEDWAyCcAg@GGDqDQ[HsAEk@FaAI_CDgBEq@Fy@Em@N_AG_@FSWOEKHI@GIQC[VGRI`CBfBOZs@KUBG?EG[@[MoAIo@DyBIa@LgAGm@JkAEuDCMFq@?SJ{@[c@N_@b@WKqEMk@DmCGw@LEY?wAaAiDYq@Yc@i@e@kCkA{Ba@iDSk@OeEe@yAG_DWaB[i@AkBZeESc@@cAOaA?{AWaA@mHm@yDMa@KaBK{@?{AWe@LuBK[IIQC_@D}BATBB@HMnBHZLHvCLVOt@Rv@FpBDxALx@AjCXZC|E^FJ@HAfBF`@`@\Zb@rBhEEZ]PYCAIG?AFDC?ODVII?HDACG@N@OFBCEMA@LJEVBPINW?a@]iAaBkCm@c@C]@kBDMtIx@hBFvANPMzAUv@LDNxCNvAV`@C~@HFEt@?^HHEdBZ~ALjDNvC`BpAhBl@pBHHRbAFFLhADDnBB~@IlAHlCCjAH\Gb@UZBXP~@Df@V\DnBE~BBd@E`BJXIfCFv@LxCEX]F]@{BJ{BLe@d@IlANRGXJL?JHf@?h@ENGp@AzBL`CIj@HbA?b@Nf@Mv@Jn@?fAGpAXl@Zt@Lf@PhBFrAIp@FxCK~AAzAPvAp@fARDH?PGrAFPxALjE|@lA\LNAd@QjAOp@Wt@S|@g@rDSt@Kn@A\Un@Cr@nAhADz@@tCZhCBn@Ez@LLFzAK~@A\BL?VEbBQ~@IVFZErA@^JHP@nACd@HxABjBOzEBxAGbEE`DBhAT`@Rd@f@VNdB~@b@JTBp@GjAi@f@HPJTd@ZjA@tBMzBIl@Ov@KhBDR?\q@bFM`B@n@DrANNXt@tAxAHb@GLB\LDLZFTY|@Gl@AhBIJJE,34.2,3084,Bread pickup,0,0,FALSE,2,2020-07-22T02:55:41Z,2020-07-21T19:55:41Z,44.036977,44.036977,-123.070275,-123.070275,(GMT-08:00) America/Los_Angeles,72.6,1,FALSE,Ride,4060784931,4060784931,-25200,everyone,NA,NA,73.5,FALSE,b7534947,226.7,NA,NA,NA,NA,10
0,2,16188172,1,4.2732,0,FALSE,FALSE,3.5596,3831,191.9,142.6,44.036414,-123.070761,9A94A2DC-D1F2-4709-80A8-4AC679D74051-activity.fit,FALSE,TRUE,FALSE,FALSE,FALSE,3806880545,1,FALSE,a3806880545,2,i}wkGbcdnVINEB@DB?DLL@@ACE@EE?DC@FHJJbAN@CN?NCCAUBGf@@B@@LCLEFMS@CDH?GB?@HCO@@CE?DBA@DA@CCC@PD?BOC@EB@ACD?@ECDIC??BDCHJICEEBAHD?AECB@BLDFGGS@EJCn@?JDJCl@@RBHAH@?ADBT??@f@E`@BX?JCDBJ?L@TEHKLa@@mAAMBUNBr@?dAEL@@ANBHAF_@Ao@@a@Ce@Dk@?aCAOGGo@FB@CCl@_@F??@PET?hABFGDoCC_ABkABGLGb@@ZEJFZ@l@Al@EH@NCLBn@EDBX?JBr@AH@@BHA^?FATY@a@C?AEBQC]@_@A@AECQ@w@D_@AIFDLCJI@CC?B@TUBGFC@GHGACA?DE^SZSHIv@C^?PBJDbAGVDLZIS?M@EHIh@@TCRQd@I^?@BB?JCd@CFBVTh@l@RD\CLBPCPHP?^NJ@FDJABBFt@Hf@CTMTAR@n@Hx@C^U`@@RELAb@If@MX[DYRO@GLQJKJg@LKDILODQEYEAKE@ECWMIKQG{AAWDoAEKDG?IDGEMBW?}@Ig@QYDCBMHIJMZIjA?n@GIQBUIG?OPEP@x@CzAPtABp@APKLOAc@OUEQ@KBm@CUDWI[AUDOMQA?@AAE@JF@DCFSBQJU@SEg@AOBMAMDe@AIBEAMQSLMB[Ec@@MBIGSBe@AKIU?UBEDSAODEjAKHAv@BLEDM?OCK@SE]?KCc@BKAk@BOFY?MCYBy@EUD?H,10.08,2998,Morning Walk,0,0,FALSE,2,2020-07-22T15:31:44Z,2020-07-22T08:31:44Z,44.036853,44.036853,-123.070092,-123.070092,(GMT-08:00) America/Los_Angeles,70.9,0,FALSE,Walk,4069758652,4069758652,-25200,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
0,1,16188172,1,4.4856,0,FALSE,FALSE,5.2156,4529,236.3,143.8,44.036683,-123.070302,8161628B-DBB9-4975-9D17-CB9766697DE2,FALSE,FALSE,FALSE,FALSE,FALSE,3806746341,2,FALSE,a3806746341,2,c|wkGvcdnVYHGJV\Hh@JZD?DAD@?GBED?DGBAD?DBITE@EMB??FDAE@BEDACEE?DC@FFM\B?FJGFA`@?DBf@EBG?qCDo@CO@SAONSTqA`@}@PY^a@j@QNMl@CXDP?PCN?d@DhBGZB~@IVFjADb@CvABRET?d@DDCJ?RGH@DAf@F~@@RKFW@YAc@@[DEREJ?RET?b@Q\@VJf@@XJF?TMREXD`@?J@XG^DXKj@ED?VPV\h@TJLLBt@Wr@o@l@Yb@_@NYd@aBLSl@[RO`@Op@KVIz@_AJCD@D?FHDCPg@RgAVe@XMDGDSAODWDGJEL?DC^g@Nm@@YCGSGa@w@QIYEQYEEG?E@EFCPAd@EF]\q@`@E@ECIIAQO]C@MC]c@I[AYMo@ASEOMSE?Ko@KIAQBE?ICIMOC]CEFI?_@@GCc@Bi@J}@AOAGBu@AQF_CEc@?m@CG@a@EMB[CSBg@JYBOEU@GBC?GA}@_@GQHSBQI_@BSIk@MIGMCQBQ?KDK?WJMB]TS@E@UOK@[CSNQAYLO?]NS@_@EYDKAKDOCMDECCB[BYAOKQ?WIm@IG?KHUBMCQAWKIMMAEEi@IKEe@@SDE?IIQCOBKAq@Vm@HK?OGQCWFQEOOCYDMGA]FKEKAQHk@Fa@NMLMDc@DYLSJOPQACBGME@MQKg@IOKG_@AIAXFXNj@t@Jn@@x@Pf@Pr@BTEXILKFa@b@GNKNANINKf@BNRXn@f@LZ@NMZGBS@CFc@Vs@Vq@v@I`@MJKVBFKV@NITANCNUXGd@Ul@OPUb@AHA`@FBAFE@@VGLAn@Qr@D@OlABZMT?b@BZC^EPCd@?l@FTEZ@P?r@@b@Ax@BdAD?^~@G`@@ZGPA~@Kx@Ab@Yf@e@JQ?UKc@]QIG@OKGBAHDXAh@CFKFIJUPADAFCBS?QIYEEEMBUJQ?BDLDP?BPBFVCLBDDHr@^F`@ADBRnA,9,4186,Rambling with Rowley,0,0,FALSE,2,2020-07-24T01:11:09Z,2020-07-23T18:11:09Z,44.036664,44.036664,-123.070192,-123.070192,(GMT-08:00) America/Los_Angeles,147.2,1,FALSE,Walk,4069585808,4069585808,-25200,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
1,1,16188172,1,14.4828,0,FALSE,FALSE,12.4711,11217,156.7,128.3,44.036874,-123.070201,7D8F3751-345B-4EA5-AC75-93DF00B16AE9,FALSE,FALSE,FALSE,FALSE,FALSE,3809268340,0,FALSE,a3809268340,2,}`xkG~_dnViAF_AE}@JaBGcDBeGIoFPw@O}AOsANs@EmBD}DMkEB}Bd@eBFGLIt@a@lAGz@[|@Gr@GHIBcBAcBDYAaAQk@?cABc@H[Yc@CKFQRG\?LBLJVRNH@^KPUBMBOC_@MYIGUGWFW^Mb@MRQBmFmBg@Mq@[]IIEO[EOCWYiAGMSMS]q@y@_@GEGu@GOH[Cs@Va@Fq@f@qAf@_AAk@Oa@We@m@mAgAEKT}@^mCVy@Zm@dBsBVm@RaAJgAFoEE{@OcAoA{DwAaFi@eAOe@Ik@GEQE]D_FvAk@JO?Ay@EOAc@GKDcABGA_AFQCo@BYAUGUBa@OcCBeCCe@IcGBoBEc@GUKI_@@oESYGyBBSEKSIgAB_@Cq@BQEm@BUEU?o@kA}EFgB@gCJe@?IGSQOu@B[Pw@BqAC}ADc@GuCEEI]SGm@Wu@]w@II[{@k@gAk@g@_@UsBaAQE}ASiCWY?_Di@}BKoAQeCOg@KyAIiABYPK@sACwD]gA@iCWc@ACDGp@BdB`@d@h@nAZh@Lf@\~@?VQXQGKBBODJAEBODBCODACD@FAEE?DE@FEKK?CDDB@E@DEDF?AF@QAZ@HJHOYCMDE@XJBAFCBTF@_@PBX[BQAS[q@_@g@Yq@a@u@UU]WEGAKAkBFUlCVpGVbALv@A~@Ql@@|Gp@nCN`Db@fF^pADRHfBjAdArAXn@r@|BN~@Dz@BFJBt@EhDHbCIx@Df@I`@@NIJOLEr@XtAC|BLHGlAGVJr@Ch@LdDGtBDl@PtCFLQF]AmADIEiAHcARm@PI~CTt@KpAAp@B`@FjA@REvCBnBN`ACp@Md@@VD\P`ARv@^vAd@~CKzBDn@GZFhA?lBIp@F`@NVRRHfARHN@REh@CvAAGBe@DCdFtAV@z@Xb@FXL@J?RS`Bq@lC[hDSjA?L[tAKp@BXh@x@Ln@LnADpAATLr@EPHTALBJ@n@JrAB`AAdAGl@@d@Ez@UjBGbAOdA@H|ADzAGxBFF?NXJDd@@^L^@xAI`F?x@G^BbCGfA@RJjAz@\@HN?F^\rBp@f@BJCVFXYd@IF@NGV@LJ\b@Pd@Lx@@n@EtAEb@@TSzAGtBQhBMx@AXg@pEAXFp@Vt@@Xh@`@R\Vp@X^ATGTBj@AVKdALrBG\D?I?,28.44,3100,Sourdough collection,0,0,FALSE,2,2020-07-24T19:17:27Z,2020-07-24T12:17:27Z,44.037436,44.037436,-123.069593,-123.069593,(GMT-08:00) America/Los_Angeles,47.7,0,FALSE,Ride,4072526267,4072526267,-25200,everyone,NA,NA,53.3,FALSE,b7534947,165.3,NA,NA,NA,NA,10
6,4,16188172,1,20.174400000000002,0,FALSE,FALSE,32.0236,6159,437.4,132.4,44.036278,-123.070741,106D9306-C0B6-46C0-9EA1-354A0FA36DE2,FALSE,FALSE,FALSE,FALSE,FALSE,3809612574,2,FALSE,a3809612574,2,qywkGxfdnV?KMDLHGBBWnC`@EPJHIvLlAPtHG\T@`XP|KE|C@b@^TnB?^L?\?i@n@MzPN`\MzADb@TpAi@b@i@|@Q~IFtDsChHqD`A}@VDP\?dBThCTHbHeDzLgEvYaI@hEIRa@e@AKL?B`@NTH~Bb@pBv@n@dAVpEKjCPvBj@NNAXG]LGlBr@nAdAn@dAb@zAdA~BN|@xBtCfNnHhANbDk@lBD`Bh@lGxDfB~AfD~EDVpAxA`DbFbCxBpCr@dCFbB]rAu@bDuCnA{Bb@oBh@gH~@mCp@eA~GaEz@YfDU~AqAb@yAJ{FVwDnAuJbBeE|@mAl@_@|@?v@^dFlGpCfBbDvCzItG|CnChF~F`Dr@tAO|Aj@nCjEhAtG^zFP`@BnI^fFt@tCzB~C^vAT|DdBvRt@dGf@`JHbGd@xBl@dAbJbJjEpBxAjBnBfDzBpB~@TdGiAx@RhG`DfEd@lAt@x@tA~@fGd@fAlFnGrDjF|@tBjAbErAl@zCU~Ah@j@l@~CdG`@fBHdAq@pIj@|PJrLh@tLThKRdA^f@@Z|FrApAnAn@nCl@zJXtH[dDAvAl@dHOdAcAvCYxBOfDMd@uAh@SCm@y@c@qFFgHSqBm@_Bc@[sAEuDvB_@OmAqA}@Ui@NkCvB_EjEkBhAwFbAwBz@aBMuAR_GlC}KzDiFNsFI}Da@y@Nw@b@yJdIoDvFcD|Ds@rB[To@OGU@kE[cAk@u@cB}@qBjAuB|@Yb@[dBY\}CUiAl@kClCc@R_FTqKDkH`BiBx@g@l@}EtKcEjUkCbMs@fCw@x@oARud@NmC`@m@KTIb@PHOa@Qg@wBk@oAu@}@uDaCyCkCi@cAcAyDcCkCoAuCs@c@}B@}Dc@iCDo@UwA}AcCgBUgDk@cBaAgAqA{@}AkBoCwA}E}AcBkAeCcGaBsAkAkB_AmFs@cIwAaGeA}HWy@}FoE{A}A_NiPs@}AKiAZsDM_H]eEqAm[VkDbA_Fr@aFNyMGaEwAsMc@iJy@kKGwC][gBFKWFWKgBLfCb@NlAIPNgCLLYxBCcML[Oe@y@GuALgQYaBwBgDy@g@{JENsb@jAoLV_Fm@{GvB@Ni@iByJMcBCmo@d@qApBmBlJmFg@mCKwBSS[ByH`EmBrA{AzAq@LwIQ[Fw@v@_BNmw@BOi@DgVKq[HyKKWi@KgKR_EMSJIr@HpBbA@PP,49.68000000000001,5714,Fox Loop with the gang,0,2,FALSE,2,2020-07-24T23:51:44Z,2020-07-24T16:51:44Z,44.036259,44.036259,-123.070687,-123.070687,(GMT-08:00) America/Los_Angeles,509.2,1,FALSE,Ride,4072928723,4072928723,-25200,everyone,NA,NA,109.9,FALSE,b7534947,627.7,NA,NA,NA,NA,10
